44.7929	74.7743	49.0143
38.858	19.6547	90.0208
94.5146	32.379	4.31268
38.2018	76.4063	-51.9875
26.185	-84.5531	46.5309
-19.6728	-29.5682	93.481
-54.6912	-65.6536	51.947
56.8734	37.8624	-73.0195
-53.2749	-6.80149	-84.3536
73.0306	34.3131	-59.069
-74.6432	18.4568	63.9355
-76.9887	-38.2084	51.1162
69.0638	23.3741	-68.4386
80.642	-0.00368544	-59.1343
51.0344	-42.2437	-74.9063
45.2219	-0.625667	-89.1885
35.5916	-37.6448	-85.5342
53.2781	1.39344	84.6138
-63.9015	-42.7799	-63.9255
50.6786	83.4412	-21.662
65.6904	-39.9571	63.939
-62.9535	76.9848	10.497
-87.407	-47.6452	-9.48483
-22.9636	-55.3277	-80.072
-84.1424	-16.4939	51.4588
-5.87586	16.5505	98.4457
-58.0292	-30.4782	75.5228
-1.33027	-96.6101	25.782
84.7126	19.1709	49.5606
26.251	-45.5311	85.0753
52.4143	-53.5659	66.2075
86.5775	-11.2506	48.7622
20.8641	-14.4947	96.7191
-49.8832	-86.6681	-0.548296
38.66	64.4134	66.0024
40.8556	-34.2561	-84.6011
-50.8991	-69.7855	-50.3912
-57.7402	-61.0852	-54.1726
-28.4097	-88.608	-36.6266
-40.0662	74.2258	-53.7144
86.1166	43.3082	26.6144
15.7061	94.0196	30.2264
-33.2237	-2.23397	94.2931
-18.684	97.8053	9.22138
-12.1638	-62.209	-77.3439
-96.6991	17.5141	18.508
93.4882	-34.1115	-9.81649
-37.1061	61.5448	69.5369
-10.4034	4.53981	-99.3537
-55.0781	81.1077	19.6963
42.2886	-73.3425	-53.2217
-45.1064	-89.184	-3.40994
-91.4853	10.4287	-39.0089
-18.2311	-75.0786	-63.4888
-28.5514	-27.4334	-91.8271
-78.8857	47.3356	39.1968
-44.2167	-85.3644	27.528
-44.4659	63.5945	-63.0755
-74.8633	-61.2268	25.4316
-11.3451	-93.2367	-34.3251
-4.8234	-80.1851	-59.5574
81.6843	-44.2976	36.9513
-49.9866	-71.7254	-48.5469
-55.3844	-11.448	-82.4713
-4.32332	65.4566	75.4768
-22.7726	-53.6612	-81.252
73.5475	61.8433	-27.6798
-87.0601	-45.5302	18.6423
-45.374	-78.4641	-42.2444
14.6041	-89.4169	-42.3241
-37.6247	68.8055	-62.0498
11.8852	-1.17154	-99.2843
43.9978	-83.2359	-33.7042
37.5545	91.8061	-12.7006
52.7551	-14.0282	83.7861
8.5586	-91.3319	39.8151
67.2196	64.0381	37.1572
-62.3107	55.7525	54.8547
51.8869	-19.4016	83.2546
52.0734	-61.4248	-59.2904
26.962	-95.8161	9.60841
-17.1743	56.0913	80.9865
55.9618	-35.6912	74.7958
-98.8252	1.15282	15.2399
46.4804	76.1244	-45.2178
65.9246	-75.1774	-1.52024
-69.7623	16.2108	69.7884
-90.8206	2.2962	-41.7893
39.3613	84.2248	36.8357
-9.72919	-68.5141	-72.1884
-79.7292	-60.3403	-1.51566
47.0026	-76.021	44.8504
36.2328	74.8001	-55.6069
-65.2828	0.605013	-75.7482
62.0243	73.3071	-27.9115
-22.8198	44.9212	86.3791
81.3781	-52.7382	24.4191
40.0312	-65.9492	63.6255
-94.3674	2.32831	-33.0057
-74.6763	58.4325	31.7662
-67.8927	-55.3673	-48.2188
30.1677	42.2043	-85.491
74.4531	59.9161	29.4415
-59.3083	68.4787	-42.3461
-28.1698	50.2004	-81.7703
-44.4135	21.8177	86.8989
-76.418	-44.2714	-46.9077
-46.2173	-71.5741	52.3556
-72.5843	5.74626	-68.5456
71.8079	-64.8996	25.1331
-80.6507	-9.01385	-58.4313
-92.5066	-34.9953	-14.7601
47.0552	-85.6718	-21.1223
3.34111	93.6909	-34.7973
-12.4253	-95.2713	27.7308
94.1936	-8.9972	-32.3514
54.8526	-41.1524	-72.7851
-12.424	7.79852	-98.9183
17.3541	-81.7761	54.8772
-17.2695	61.3395	-77.0664
59.5458	-67.0862	44.2012
94.7721	30.2429	-10.179
90.6162	-7.72416	41.5818
24.2982	96.8625	-5.2212
38.6327	-43.7202	-81.2161
78.8095	56.9256	-23.4208
-30.3346	89.9575	31.424
24.5394	-63.0245	-73.6596
42.64	14.3027	-89.3155
-79.8288	21.7227	56.1737
-35.361	-92.8312	-11.488
72.0909	66.9441	17.9273
-87.8833	-47.3368	5.97984
-79.4763	-54.0447	-27.6166
-21.0389	59.2717	77.7447
-74.2837	11.0086	-66.0359
-77.0575	-63.5265	5.14942
-71.9872	-66.6911	19.2392
7.70482	74.7643	65.9617
53.9936	25.4448	-80.2325
66.6086	-34.6126	-66.0701
-83.0311	9.57199	-54.9018
42.1323	-80.4659	-41.8343
-40.7879	51.1135	75.6555
-43.3565	64.4478	62.9817
-20.2204	-31.4872	-92.7345
-3.89745	82.9923	55.6515
-52.0336	-52.6675	67.2207
-29.6531	77.5065	-55.7981
31.2604	92.2879	22.4884
72.3008	59.6081	34.921
18.0891	-88.0128	43.8924
30.0859	93.2968	-19.7625
-39.743	90.8091	-13.1983
11.5972	96.6611	-22.8504
-70.7934	-14.821	-69.0552
-22.5347	-8.1766	-97.0841
-70.9332	66.4312	-23.5666
-30.0239	82.7289	47.4815
-6.25719	95.21	29.9318
-51.4733	-17.5568	83.9182
-30.727	-72.23	61.9571
-29.822	-87.7277	-37.6099
-9.40202	-12.2618	-98.799
-71.0372	-14.9251	68.7819
-70.5025	-64.9227	28.5385
-97.346	-11.3756	-19.8582
-58.2434	68.4952	43.7734
29.9385	-88.5381	35.5625
20.4421	29.2327	-93.4215
85.5394	36.1013	37.1444
37.1039	89.7622	23.7917
-30.438	-94.2841	13.5662
15.0682	0.106558	-98.8582
-29.8983	82.6568	-47.6859
-39.1567	-57.9045	71.511
39.7508	86.0996	-31.7291
-32.3724	-56.6225	75.8019
-52.954	-76.1613	-37.3541
58.411	-51.4875	-62.747
55.0904	83.454	0.692197
44.5658	-82.339	35.1308
64.8062	-44.5385	-61.7777
-71.8245	56.0598	41.2133
67.6539	-73.028	9.47942
-3.47858	-50.0618	86.4969
5.52283	51.8731	85.3152
-47.2768	-15.8363	86.684
-99.3844	3.49433	10.5137
74.269	-29.8767	59.9291
38.5104	-90.3314	18.8995
-7.53167	-11.419	99.06
86.1367	-36.7292	-35.0917
69.2746	-69.879	17.8313
-55.4165	-65.1081	51.8647
12.8435	-79.7256	58.982
-7.84722	97.4814	20.8758
-73.315	13.7166	-66.6091
19.2643	-65.5545	73.0171
65.9428	-67.6038	32.8829
-83.0925	50.9319	22.3961
-78.4766	-54.7123	29.1203
-69.0119	-17.0534	-70.3316
-31.3965	-17.0097	-93.4073
-30.3375	-95.2179	3.63013
49.5825	-86.7901	3.00982
75.9645	65.0019	-2.038
-42.8731	-2.79164	-90.3001
38.279	-89.4571	-23.0683
-64.5722	-75.7544	-9.57552
60.854	77.4246	-17.3844
1.83183	98.229	-18.6467
89.4927	9.85538	43.5193
-69.7727	-34.8474	62.5894
-86.3127	-49.3626	-10.6515
-13.7333	1.96677	99.033
48.9097	18.9123	-85.1479
-62.1599	-75.8789	19.456
14.1869	81.5964	-56.0424
-36.3282	-38.8039	84.7025
-7.55067	-99.4374	-7.42955
-66.0523	26.8451	70.1173
42.1023	-12.9056	89.7822
68.113	-50.0876	53.4027
-49.9926	86.2945	7.3485
19.2517	98.0266	-4.48975
94.8527	-30.9385	-6.76628
26.5894	-23.6452	93.4554
40.283	91.1419	-8.3922
15.9725	-83.097	53.2895
72.2694	-49.2599	-48.4829
2.73382	-37.404	92.701
-48.2416	85.3906	-19.5242
-92.2433	-37.0484	10.8896
-56.5753	-54.5956	-61.7945
-95.0871	13.2523	-27.979
-31.4161	-45.5344	83.3045
23.8865	94.7385	21.3084
41.4742	-46.7862	-78.0445
-55.9477	56.9726	-60.1995
-59.4842	-78.2174	18.5384
-43.6929	-87.8617	19.2681
92.5453	35.8769	12.1744
-78.9758	-33.3641	-51.4748
94.328	11.2611	-31.2317
53.0117	3.02548	84.7385
-67.5752	-50.0276	54.1372
37.8898	-32.4862	86.6545
46.227	88.0615	-10.4037
-80.4664	6.22079	59.0463
-23.3824	-27.9086	93.1363
51.0003	75.3868	-41.4222
71.1377	-64.973	-26.7944
70.0991	-51.3142	49.5276
-88.0713	13.4927	-45.4026
61.8835	-21.5619	-75.5348
64.4017	-72.4248	24.6389
-10.3334	-51.8061	84.9079
36.2363	82.407	-43.5432
40.0031	69.7914	-59.4046
-53.5027	-54.2642	-64.7522
58.6661	59.9097	-54.4896
22.0987	-7.65556	-97.2267
34.5386	55.0523	-76.0021
-92.7545	22.671	29.709
51.8829	-30.5868	-79.8286
-38.5824	-33.683	-85.8886
-78.528	61.9099	-0.713807
-83.9117	35.3242	-41.3645
2.10687	56.506	82.4781
-71.8797	-31.7313	-61.8582
96.7191	21.4383	-13.6313
33.6913	-79.3523	50.6765
-5.57909	7.06492	99.594
97.3913	22.1981	4.70968
28.7034	90.1613	32.3583
-29.1267	-89.2356	-34.4768
73.4074	-61.2403	29.3424
-23.7355	36.6424	-89.9664
8.32641	-79.0589	60.666
-29.4994	-88.3514	36.3843
76.4343	-52.5179	-37.4121
1.42414	-91.4589	-40.4134
28.5401	-72.926	-62.1873
-37.8102	-24.3667	-89.3121
58.5127	43.3342	-68.545
2.5214	68.5476	-72.7659
-39.6262	-24.8406	-88.3895
34.8995	-29.0371	89.1003
49.3818	18.1376	85.0439
-85.7452	16.888	-48.6062
-64.0012	-38.9499	-66.2326
-86.1103	-50.6227	-4.72907
20.949	-47.9562	85.2135
-97.2713	-16.3613	16.45
-10.7852	-82.8484	-54.9529
-8.5693	95.9832	26.717
-24.859	-6.07971	-96.6699
86.5567	-39.7271	-30.4908
27.4399	96.055	4.52573
-74.9773	53.7684	-38.5663
-40.7974	-86.5622	29.0268
-83.1288	30.9123	-46.1955
-27.3249	-90.2017	-33.4216
18.9036	83.3972	51.8417
-4.73859	92.8955	36.7148
71.984	7.34219	69.0246
58.7661	-78.3609	20.1525
-40.8931	84.8489	33.592
-70.7863	-12.0472	69.6
-0.115252	87.3098	-48.7544
89.5614	44.3901	2.87644
75.0407	-62.2286	22.2822
-75.1633	-14.8441	64.2662
85.167	-22.4636	47.3494
-53.4377	79.7481	-28.0116
29.3699	8.31611	-95.2274
99.9167	3.18789	-2.54917
-24.2016	87.6319	41.6525
42.656	-90.4338	1.48191
-52.5973	10.9026	-84.3484
36.2179	93.1535	-3.27033
36.1173	-18.8682	-91.3211
74.1859	43.5036	-51.0283
-23.4413	-94.6336	22.2482
32.0881	21.1815	92.313
50.0834	-55.0629	-66.7812
-84.7679	12.9094	51.4564
2.86324	-16.403	-98.604
-77.5789	-41.7725	47.2924
-2.10649	-53.4123	84.5144
67.2431	46.5708	57.5285
57.0044	-19.9444	-79.7039
-13.2942	84.2919	-52.1358
21.5039	-54.5708	-80.9915
-1.83941	-89.5057	-44.5573
22.4022	42.8299	87.5428
4.03041	-58.9671	-80.6637
71.8199	-8.56553	69.0546
-50.2054	77.445	38.4927
-95.458	26.7512	-13.1204
-53.0821	-77.091	-35.2034
-54.2884	-39.6996	-74.0048
84.6079	47.3932	-24.4006
61.7811	71.8377	31.9755
48.7768	42.7087	76.1366
-70.8796	-40.399	-57.8274
-49.013	-86.9733	5.77697
-17.6698	42.7779	88.6444
7.47329	-65.0492	-75.5828
97.0803	23.8009	2.98719
-65.8715	48.3028	-57.6869
-70.1288	21.5024	-67.9676
-35.4705	92.5545	-13.2483
95.3517	3.25737	29.9573
69.9623	71.0448	-7.61019
71.4977	41.7907	56.0501
20.8023	-90.5706	36.9354
57.358	-36.2865	73.4395
39.1601	16.2708	-90.5635
-75.2541	-12.9267	-64.5734
56.153	-27.3496	-78.0951
-74.8183	63.4989	19.2383
-59.1048	-70.0085	40.0679
-95.2434	-24.0802	-18.677
43.418	-88.7328	15.5357
73.1913	-39.3138	-55.6548
23.6229	-93.856	-25.1598
-43.7245	40.095	-80.5019
34.7007	-91.0385	-22.5355
-0.848609	-49.5858	86.8362
43.7288	-60.771	66.2924
-21.3374	-93.8803	27.0408
-96.3448	-9.80287	24.9316
-98.7387	-1.48958	15.7625
-15.9527	-29.8296	-94.1048
3.65939	-97.9232	19.9413
45.0898	53.8127	-71.2117
27.74	78.4362	55.482
49.2642	-73.1996	47.0623
37.9716	86.2931	33.3414
-23.6938	56.7081	-78.8847
46.3034	-39.0802	-79.5533
-88.109	11.2563	-45.9359
28.1283	86.0614	-42.4527
-24.5661	-37.4715	89.4002
17.5518	98.4379	1.38293
8.6852	-48.0473	87.2698
57.1755	71.0171	-41.0797
-88.7844	-35.8036	28.904
59.1723	-60.3642	-53.4304
-44.3957	-85.7885	25.8719
38.6602	-67.7252	62.5994
4.85078	-32.8967	-94.3095
-81.9316	-52.2895	23.5164
7.21967	-83.2788	54.8865
-11.3817	52.0091	-84.6493
55.1136	-51.7499	-65.4556
41.4217	86.5901	-28.0428
-90.8667	33.9823	-24.2579
-36.1282	-48.1319	-79.8629
-30.8596	59.9021	73.888
-47.6582	-38.2305	-79.1652
29.7499	-81.3668	49.9438
-77.5396	57.2527	-26.6407
-70.0756	54.8953	-45.5621
-40.8647	-29.5505	-86.353
80.717	-57.4533	-13.5602
68.7883	-63.6025	34.9699
-96.8032	24.433	-5.67224
-21.9828	80.4915	-55.1169
2.43918	98.7857	15.3442
-20.978	62.9863	-74.784
-0.349994	-99.9206	-3.9689
-78.5397	6.99356	-61.5028
42.9694	-52.7016	-73.3224
-20.7896	74.7538	-63.0845
59.7842	1.06233	80.1544
-18.968	76.3573	61.7234
-54.2566	-75.1636	37.5054
18.6732	36.8844	-91.0541
80.8481	-20.9123	55.0115
52.4387	45.052	72.253
4.03132	14.6479	98.8392
-91.7782	-21.1905	33.5817
-73.6508	16.058	65.7093
70.6245	-56.7099	42.3812
-65.4197	44.2989	-61.3015
37.9779	-61.5523	-69.0579
-43.1955	-83.0242	-35.2297
-57.2228	81.7513	6.50283
-92.5352	25.4778	28.0736
-20.4647	-97.5572	-7.98651
-14.737	-3.89646	-98.8314
-9.21974	78.1749	-61.6739
-34.6174	-93.1484	-11.1805
8.14895	94.8482	30.6173
18.3643	93.5662	-30.1352
-98.5092	-8.90689	-14.7177
-24.2707	36.4377	-89.9067
65.1652	43.8803	61.871
16.6385	-15.8201	97.3287
-89.4104	-12.0152	-43.144
40.7817	86.8584	-28.1507
-65.5357	26.4297	70.7569
-33.463	-74.8606	57.2373
-52.4813	45.5131	-71.9324
-54.5239	27.114	-79.322
-28.5557	-20.8581	93.5388
52.1857	42.75	73.8179
42.9404	67.0325	60.5207
-37.8157	90.1926	-20.8632
-95.9481	27.425	6.46838
-1.06929	-34.0775	94.0084
54.9151	-14.5595	-82.2943
44.4642	5.76148	-89.3853
48.1697	-35.9862	79.9042
95.627	24.3717	-16.1712
33.4674	75.7671	-56.0293
17.2001	-95.3994	24.5583
89.2201	44.5022	-7.70222
-83.8165	53.9499	-8.0127
-59.4764	-44.2637	67.1065
-74.0573	-31.127	-59.5535
30.8063	-88.656	34.512
34.2225	16.4524	92.5102
-96.1135	15.1217	-23.0982
-31.9076	39.4524	86.1709
52.7373	-30.3669	-79.3513
53.6178	-38.4965	75.1209
19.2546	50.2592	84.2809
51.4954	-24.7569	-82.069
15.0815	-31.5722	93.6789
-13.6964	-0.757943	-99.0547
34.2358	83.7638	-42.5621
-61.1863	-63.1531	-47.6228
-0.311582	-37.5028	-92.7008
-16.8069	-93.9339	-29.8989
62.6462	-65.0309	-42.9702
-88.5612	-30.4688	35.051
93.4729	-25.4397	24.8119
-64.212	-75.4757	-13.4254
12.5401	0.67579	99.2083
-34.4308	39.6894	85.0839
71.609	51.5371	-47.0752
28.6291	-86.2212	-41.7886
34.7483	81.7438	45.9403
-12.1664	11.3231	-98.6092
-20.0874	-59.3949	77.9022
63.3076	4.65463	77.2689
42.6876	86.0391	27.8397
31.3625	42.1724	85.0757
-30.2689	-60.0519	74.0105
-16.1177	98.2299	9.54457
42.284	62.3889	65.7243
10.6953	62.3867	-77.4178
-66.1968	20.2825	72.1568
-95.6024	-28.2865	-7.75005
35.6837	-44.9297	81.9024
-31.0142	26.77	91.2222
35.831	69.3881	-62.4614
1.7085	95.9944	-27.9671
83.9422	-47.9539	25.576
-65.3085	72.1199	23.0982
-96.439	-10.5797	-24.2402
-92.1521	-1.06248	38.8182
94.7805	10.764	30.0131
-67.415	-62.8852	38.7384
-60.731	-7.71779	79.0707
5.04937	93.5148	35.064
-16.2381	-98.4155	-7.12142
18.1465	-74.0855	-64.6687
-42.9178	84.0002	-33.1968
-49.9678	-58.8076	-63.5994
1.25896	30.9399	-95.0849
63.7685	75.2489	-16.4673
22.8594	94.6099	-22.9437
11.6873	-66.1622	-74.0673
70.1687	5.81592	-71.0108
-3.03881	-99.7669	6.11044
-85.294	-12.8206	-50.6021
15.8095	98.3888	8.3486
57.8947	-43.7225	68.8226
9.0125	98.2057	-16.5653
-6.60671	-99.674	-4.63
83.3592	54.752	-7.3116
60.4547	-23.3916	76.145
-56.3174	-68.1613	-46.716
19.6888	87.4132	-44.3991
-94.4639	31.7317	-8.34629
-31.9497	93.1648	17.3073
71.0918	-70.2647	2.96976
93.6662	-16.7617	30.7519
-14.9689	-19.1761	96.9959
29.3843	-93.0034	-22.0667
-93.0382	-9.10821	-35.5098
-57.3145	-66.3904	48.035
65.6006	-75.1738	6.74233
-51.6953	-30.261	-80.0741
89.1607	-28.4232	-35.249
-36.1277	-18.8329	-91.3242
23.1443	-97.2203	3.54445
87.8992	-45.4125	-14.5409
14.7219	-67.5718	-72.231
-23.4203	-81.1827	-53.487
-14.4927	-10.1331	-98.424
42.0049	-90.5899	-5.3909
-80.5024	-11.5751	58.184
52.1752	53.3724	-66.5518
8.50761	-51.8192	85.1022
-85.1363	-31.8085	-41.7137
1.01176	79.0118	-61.2872
61.8714	12.4511	-77.5687
-13.8425	-96.2867	23.1789
22.2198	90.7559	35.6322
75.9032	-30.2463	57.6531
-15.8512	-87.6948	45.3692
-32.9626	89.8052	29.1288
32.4476	47.1954	-81.9741
14.9457	-67.8874	71.8883
-42.8493	87.1964	-23.6795
46.8967	-51.6556	-71.6407
59.6195	-77.2137	-21.9899
24.6079	-11.0708	96.2907
-85.0553	-32.0121	41.7231
53.0482	-35.1027	-77.1602
72.3669	0.021315	-69.0147
-12.431	32.7341	-93.6694
-3.93976	36.564	-92.9922
-59.9647	-79.9148	-4.22618
-22.5659	-95.847	17.4394
-10.653	98.5706	-13.052
-38.7411	91.0234	14.6244
87.3368	48.2886	-6.36308
-35.4487	-58.4645	72.9746
-11.0326	20.7973	97.1893
1.75448	79.2126	-61.0105
41.8964	43.3658	-79.7753
-41.0294	-24.2638	-87.9082
60.674	34.6467	-71.5421
2.43256	-20.2004	97.9083
-3.43487	84.209	53.8243
61.0442	78.1567	12.8503
30.8692	-93.4568	-17.6898
-80.7284	-58.1043	-10.3355
71.5834	-58.9018	-37.5019
71.0575	16.1268	-68.4891
-1.65975	-95.3519	-30.0875
-9.14967	-74.9869	65.5229
40.3526	-89.0035	-21.2144
-24.9237	-65.9424	-70.9254
-34.8767	32.8034	87.7927
-53.7463	84.315	1.52343
50.9164	13.1028	85.0637
-59.6994	-27.2156	-75.4672
86.1444	38.9659	-32.5699
71.292	60.6611	-35.1807
68.5975	54.0931	-48.6653
44.3596	-37.4801	81.4093
-49.1352	-87.061	-2.47224
-61.0492	78.329	11.729
30.232	-92.7891	-21.8224
-20.9838	-97.3137	9.47199
-5.96298	-99.255	-10.6248
-70.2187	70.2414	11.6395
27.0928	-42.2188	-86.5075
-23.8544	-79.4364	-55.8643
40.9373	1.65367	-91.2217
-5.72617	-41.7275	-90.6975
89.6275	-17.5595	-40.7257
18.3147	32.9098	-92.6365
-60.0989	-66.9056	-43.7236
-56.3208	67.2899	47.9588
-84.0558	-20.4902	-50.1476
-48.858	-64.5138	-58.744
-0.772011	-9.35829	-99.5582
9.33758	-99.2873	7.40604
-78.2212	62.1868	-3.77517
58.6913	34.407	-73.2904
89.6428	-43.5673	-8.12705
-30.1788	-78.7338	53.7609
-96.3979	-16.4041	-20.9368
99.5608	-6.58925	6.65052
-83.5287	33.5538	43.5557
-86.218	-47.233	-18.3166
86.3818	7.70033	49.7884
-89.9384	32.2303	29.5345
77.632	14.973	61.2297
-75.3124	64.3507	13.6759
34.2192	12.4195	-93.1386
12.5197	-80.1587	58.4623
97.0738	22.6715	7.91679
-47.3362	86.9547	-14.0773
97.6677	12.78	-17.2536
-40.6897	-17.0524	89.7416
60.8909	-62.3656	-49.0187
-19.8612	-95.9423	-20.0153
-53.4023	-73.7178	41.3991
52.1153	-23.2653	-82.1141
-89.0061	45.5106	2.58828
-99.2421	1.34299	-12.2152
-3.45653	46.2083	88.6163
77.8209	47.0829	-41.5585
-0.483513	-99.8642	-5.18749
50.7694	-60.9116	60.9281
-96.1391	-5.06002	27.0492
-81.6815	-56.9873	8.97709
23.7746	46.5372	85.2588
78.3067	-12.6559	-60.8924
-53.4439	84.1844	7.53196
50.5047	64.4773	-57.3756
18.2427	-66.5765	72.3517
-75.3197	-64.7767	-11.4423
-90.4245	-41.6887	9.24438
-15.7105	-3.22445	98.7055
31.8206	12.4056	-93.987
-85.0912	38.4515	-35.7907
98.5083	-16.7809	3.80956
-67.8298	-58.4898	44.4753
99.7695	-4.32212	-5.23182
-98.5622	-16.8937	0.295953
51.0242	41.7202	-75.2061
86.3797	25.9011	-43.2166
27.172	8.87843	-95.8272
-96.7512	12.5595	-21.9422
-90.4143	-34.8306	24.7403
-76.0105	-57.7533	-29.782
-82.0223	7.51446	-56.7086
12.328	-43.5777	-89.1572
7.46067	-93.4593	-34.7806
73.1117	22.6137	64.3684
-61.8172	78.5044	-3.96133
58.5888	73.4978	-34.1383
85.8805	-0.409919	51.2286
16.5133	5.55948	98.4703
12.3872	97.9734	15.7405
-94.6077	3.66898	-32.1858
-29.2063	-95.3014	8.0393
-61.7622	-60.2195	50.587
-56.2373	-22.7003	-79.5114
40.3443	50.83	-76.0832
-12.9902	-86.0122	49.327
-80.3063	14.9673	-57.6791
85.8574	-20.2755	-47.0895
-8.85331	88.7847	45.1542
-78.1401	-50.0373	-37.288
-42.8885	-13.2274	89.3623
25.0982	-88.9856	38.1003
-13.2389	79.9431	58.5989
-88.6562	30.8874	-34.439
20.606	-91.2551	35.3257
74.6789	-49.7248	-44.1645
97.1125	9.61048	21.8359
40.5647	-87.0927	27.7374
-62.8815	73.987	-23.9131
-5.57041	-99.839	1.06776
-99.7856	-0.0113958	-6.54517
-0.418346	33.7307	94.1385
-35.5112	-74.1044	-56.9868
4.23203	45.5179	88.9394
70.66	-27.5477	65.1789
-5.1841	99.8388	-2.31001
6.31407	-43.9584	-89.5979
18.6079	38.877	-90.2348
54.4083	-80.0547	25.1193
-68.9612	67.5625	26.0702
-29.0389	85.297	-43.3723
78.4872	-50.1367	-36.4152
69.3204	-55.6671	45.7805
83.8912	-23.4549	-49.1135
71.0129	58.2504	39.5482
5.98667	-97.3951	21.8712
10.9668	18.5479	-97.6509
-63.6017	-34.9902	68.7787
11.268	76.7895	63.0587
17.9379	-72.5254	-66.4703
-26.6953	-32.7638	-90.6305
-54.8053	-81.8524	-17.2212
60.3626	43.1974	67.01
-44.7802	10.6855	88.7725
-71.2077	17.9752	67.8701
-75.9829	-38.2433	52.5743
71.7795	69.5495	-3.25153
21.1095	11.7428	-97.0386
8.82591	36.9105	-92.5187
-11.2687	92.7653	-35.6036
-3.12815	-33.4212	-94.1979
54.463	-25.0716	80.0325
96.714	25.3222	2.27727
-3.30615	-88.4764	-46.4865
-46.238	88.4275	6.52932
-32.3882	13.9636	93.5736
-50.5731	-27.5935	-81.7372
-68.8053	63.1938	35.6703
64.8593	-32.3505	68.8964
-70.0769	-67.6651	-22.5978
-32.0913	-72.6905	-60.7145
46.5036	63.9069	61.2644
-35.7921	-76.2728	-53.8645
26.7389	-55.7932	78.563
-6.50126	56.9719	-81.9264
2.49005	11.0736	-99.3538
51.6889	48.1607	-70.7729
60.2438	-41.8372	-67.9731
-52.4501	-79.8707	29.4899
-22.4097	10.9432	96.8403
29.2504	62.2578	72.5836
81.6199	-25.3518	51.918
90.443	-26.7505	-33.2336
-59.9845	24.6518	76.1193
20.7027	42.8121	-87.9689
-7.61219	68.5277	72.4293
-4.07847	98.5446	-16.5021
-23.8619	-42.4319	87.3507
-59.6938	-80.2017	-2.08053
26.5584	-48.6217	83.2501
-36.0919	-19.8314	-91.1268
80.2203	-44.4429	39.8688
27.8844	71.0812	64.575
45.5852	-55.4724	69.6046
-88.9209	16.7748	-42.5638
47.1069	-82.9209	30.0842
48.3112	66.5815	56.8589
-51.6227	32.7558	-79.1338
52.9247	48.5399	69.5906
90.9282	-8.63758	-40.7119
72.8077	-47.4287	-49.4931
40.3024	62.2773	-67.0616
-36.43	-66.2891	65.4111
74.8634	55.4372	-36.3618
-20.6118	46.3058	86.2028
5.94324	60.6006	79.3237
71.3131	-11.1206	-69.2154
-61.2766	-42.1874	-66.8236
98.5455	-14.4695	-8.91168
99.06	8.67667	-10.5755
-3.34419	-72.0873	69.2259
50.6283	35.6029	78.5443
-68.2526	-73.0705	1.511
86.7544	-1.60737	49.7101
-16.3733	20.9699	96.396
84.6213	24.5795	-47.2767
7.82337	80.1508	-59.2844
-52.9079	25.587	80.9077
97.9794	19.0952	5.95081
16.2363	93.8271	-30.5427
-96.6207	24.3117	-8.56588
3.79741	99.1085	-12.7703
-56.1915	-47.1393	67.9735
-78.8975	-58.8743	17.5782
-27.3201	93.3594	23.1871
